"TAXON_NAME_ID","SCIENTIFIC_NAME","AUTHOR_TEXT"
265495,"Plectoceras bickmoreanum","Hyatt"
199734,"Hormotoma gracilis",""
199735,"Lophospira milleri",""
199737,"Lytospira",""
199738,"Phragmolites compressus aff.",""
199739,"Pterotheca undulata",""
199740,"Aviculopinna",""
239478,"Trigonia kefersteinii","Munst."
239061,"Modiola cinnamomea","Lam."
239515,"Nucula ventricosa?",""
239516,"Astartella vera?",""
239518,"Nucula cordata",""
101045,"Albinaria compressa","Pfr."
251848,"Mitra obliquata","DesH."
251849,"Pleurotoma brevirostrum","Sow."
251850,"Ancillaria buccinoides","Lam."
249105,"Solarium umbrosum",""
249107,"Solarium miserum","Duj."
249120,"Rotella patula",""
249121,"Rotella suturalis","Defr."
97149,"Zaphysema tenerrima","C. B. Adams"
97150,"Urocoptis sanguinea cerina","Ad."
97151,"Urocoptis nobilior","Adams, 1845"
97152,"Passamaella (Euryptyxis) candida","Lam."
97153,"Mactra rochebrunei","Holten, 1802"
97154,"Caldwellia philyrina","More"
97155,"Caldwellia cervica","H. and A. Adams"
99011,"Goniobasis angustispira","Anth."
99013,"Goniobasis crenatella","Lea"
99015,"Melanopsis maroccana","Lm."
209368,"Mandaloceras hawthornensis cf.",""
209369,"Euomphalus rugosus",""
265476,"Nautilus biangulatus","D'Orbigny"
265478,"Grammoceras allense","Hyatt"
265480,"Psiloceras psilonotum","Hyatt"
265481,"Stephanoceras bracchi",""
265482,"Arietites rotiformis",""
201308,"Modiola pygmaea","Conrad"
201310,"Paracyclas lirata","Conrad"
201311,"Glossites",""
201312,"Glossites patulus","Hall"
201317,"Grammysia bisulcata","Conrad"
201318,"Pholadella radiata","Conrad"
201319,"Sphenotus cuneatus","Conrad"
201322,"Glossites lingualis","Hall"
201323,"Megambonia",""
199771,"Sanguinolaria dorsatus","Goldfuss."
199779,"Sanguinolites scalaris n.sp.",""
199782,"Sanguinolites laevigatus",""
199783,"Orthonota carinata aff.",""
199784,"Sanguinolites solenoides n.sp.",""
198773,"Avicula obrotundata",""
198775,"Avicula aculeata","Goldfuss"
198780,"Avicula subsulcata",""
198795,"Lucina porvavia","Goldf."
100371,"Gastrodonta qularis lawae","Binn"
100372,"Goniobasis boykiniana vienmaeusis","Lea"
100373,"Laoma (Phrixgnattius) pumila","Hutt"
100375,"Turbo smaragolus","Mart"
100377,"Charopa coma multicostata","Murd"
221164,"Lucina dupiniana","D'Orb"
251820,"Neptunea despecta var intermedia","(Harmer)"
251816,"Purpura striolata","Bronn"
251818,"Purpura lapillus var. vulgaris","S. Wood"
251823,"Cerithium calcitrapoides","Lam'k"
251825,"Patella rouxii","Rayrandeau"
96479,"Tropidophera consocia","Fer."
96481,"Oleacina pethionis darlingtoni","Clench"
97146,"Lithasia oborata","Say"
267407,"Perisphinctes quenstedti",""
265470,"Arcestes oligosarcus","Mojsisovics"
265473,"Arcestes transversimstriatus","(Hauer)"
201303,"Phthonia cylindrica","Hall"
201305,"Spathella typica","Hall"
201306,"Amnigenia catskillensis","Vanuzem"
199754,"Pecten n.sp.",""
198746,"Nucula cultrata","Sandb."
198749,"Solen costatus","Sandb."
198754,"Cuneamya miamiensis cf.",""
198756,"Ctenodonta nasuta",""
198765,"Pterinea daleidensis","Stein"
198767,"Cardiomorpha n.sp.",""
267125,"Cerithium lâevum","Phil."
267127,"Murex trunculus E. var.",""
267131,"Murex asperinum","Lin."
267133,"Murex subasperimus","D'Orb."
97147,"Goniobasis potosiensis plebeias","Anth"
97148,"Lutraria oblonga rhyncheana","Gmel."
99004,"Cochlicopa lubrica lubricella","(Muller, 1774)"
99005,"Helix rhea","Pfr."
99006,"Helix moretonensis","Pfr."
99007,"Helix montrouzieri","Souv."
99008,"Arianta arbustorum alpicola","Linnaeus, 1758"
99009,"Drepanostoma nautiliformis","Mull"
99010,"Vidovicia caerulans","Mull."
267401,"Ophiceras transitorium","Spath"
267402,"Arcestes cf. galeiformis","Hauer"
267404,"Cosmoceras bicostatum","Hyatt"
113973,"Saxicava arctica","Linnaeus"
105063,"Bulimus decollatus",""
105064,"Polygyra inflecta approximans","Clapp"
105065,"Polygyra maxillata","Gould"
105066,"Aspatharia marnoi","Jick"
105067,"Planorbis exacutus rubellus","Sterki"
105068,"Melanoides perpinguis","Hinds"
100690,"Unio petrinus","Gould"
100691,"Paludina petrosa","Gould"
100693,"Amnicola porota","Gld."
100694,"Pupa (Siphonostoma) porrecta",""
100695,"Helix procumbens","Gould"
100696,"Bulimus pruninus","Gould, 1847"
100697,"Mytilus (Modiolaria) pusillus","Gould"
100698,"Corilla pulvinaris","Gould"
100700,"Volvarina puella","Gould"
100702,"Nematura puncticulata","Gould"
100703,"Columbella (Strombina) pungens","Gould"
189993,"Ecphora quadricosta",""
189994,"Ecphora (Ecphora) floridana",""
189995,"Ecphora parvicostata",""
189997,"Ecphora floridana",""
189998,"Ecphora (Latecphora) bradleyae hertwecki",""
189999,"Ecphora bradleyne",""
251649,"Lunatia shumardi","Gabb"
251651,"Pachypoma biangulata","Gabb"
251653,"Turritella uvasana",""
268140,"Ammonites lingidus",""
268141,"Ammonites nautiloides",""
251658,"Purpura lapillus var. crispata","Sow."
251659,"Purpura lapillus var. vulgaris","S. Wood"
251660,"Purpura lapillus var. oakleyensis","Harmer"
251661,"Purpura tetragona var. vulgaris","S. Wood"
251663,"Strombus pugilus pugilus","Linné"
251666,"Polinices","Montfort, 1810"
201508,"Orthoceras (nov. sp.)",""
201509,"Orthoceras virgulatum","Hall"
201519,"Orthoceras collumelaris","Mrkl."
201521,"Orthoceras typhus","Saem."
201522,"Orthoceras striatus","His."
201523,"Orthoceras alveolare","Quenst."
201524,"Orthoceras crassiventer","Hising."
201532,"Orthoceras gracilis","(Blumenb.)"
223709,"Isocardia inflata","Voltz. Th"
223710,"Isocardia circulusa","Eichw."
223712,"Isocardia menima","Sow."
223713,"Isocardia buchii","Klepstein"
223714,"Isocardia sphärica","Klepstein"
223715,"Isocardia blumii","Klepstein"
201540,"Poterioceras cucullus",""
201541,"Gomphoceras wabashensis",""
201543,"Diestoceras",""
201545,"Hexameroceras panderi",""
201546,"Hexameroceras",""
223718,"Isocardia excentrica",""
223719,"Isocardia striata","d'Orb"
223749,"Nucula wistendoysii","nob. (Nyst.)"
113997,"Pseudodaphnella philippensis","Rve"
113998,"Lucinda assimilis","Ang"
113999,"Scintilla ovulina","Desh"
114000,"Galeomma",""
114001,"Triphora violacea","Q & G"
111858,"Arca (Scapharca) inaeguivolvis","Br."
105089,"Lymnaea acuminata gracilior","v. Mts."
105090,"Lymnaea acuminata amygdalum","Trosch"
105091,"Lymnaea acuminata chlamys","Benson"
105092,"Omphalotropis erosa","Q. & Mllf."
105093,"Vitrea nitidula","Drap"
105094,"Musculium lacustre","Mull"
103498,"Purpura haemostoma undata",""
103500,"Liocardium laevigatum","L."
103501,"Polygyra jejuna","Say"
103502,"Tellina salmonaea","Cpr"
103504,"Leucochroa candidissima major","Drap."
103505,"Cryptoctenidia concentrica","Midd."
191089,"Arctoceras tuberculatum","(Smith) 1932"
268152,"Steinmannites",""
268153,"Placites humboldtensis","Hyatt & Smith"
268154,"Halobia",""
268155,"Styrites",""
251677,"Polinices (Neverita) duplicatus","Say"
251678,"Cerithium minutum","Serr."
251679,"Pleurotomaria bucina","Hall"
251680,"Pleurotomaria lineata?","Hall"
251681,"Pleurotomaria lucina?","Hall"
251682,"Pleurotomaria sulcomarginata","Con."
251683,"Pleurotomaria sp. Undet.",""
251684,"Pleurotomaria lenticularis",""
197832,"Metacoceras dorsoarmatum","(Albich, 1878)"
111177,"Obba listeri batanica","Adams & Reeve, 1848"
111178,"Cyclophorus benguetensis","Hid"
111179,"Cyclophorus linguiferus","Sby"
111860,"Cucullaea cucullus","Gmel"
111861,"Cantharus inignis","Rve."
111862,"Cantharus coromandeliana","Lamarck"
269116,"Fusus intermedius","Mich."
269113,"Fusus textilosus",""
269114,"Fusus tuberculosus",""
105807,"Eulota (Euhadra) luhuana nesiotica","Pils + Gulick"
106112,"Mitra filosa","Born"
106109,"Oniscidea cancellata","Sby"
106110,"Mitra striatula","Lm."
106111,"Mitra lens","Wood, 1828"
106113,"Mitra maculosa","Rve."
106114,"Eutrochatella sloani","d'Orb"
103506,"Macoma sitkana","Dall."
103507,"Sohizopyga perpinguis","Hinds."
103508,"Epiphragmorphra exarata","Pfr"
103509,"Oxystylus undata","Brug."
103510,"Somatogyrus wetherbyi",""
103511,"Demoulia retusa","Lam"
192249,"Cerithium georgesensis",""
192250,"Cerithium georgensis","Stephenson"
268161,"Lecanites trauthi","Johnston"
268162,"Tropites wodani","Mojsisovics"
268164,"Margarites moffiti",""
268166,"Margarites senilis",""
251686,"Platyostoma lineata","Conrad"
249003,"Conus haverii","Partsch."
249006,"Conus apenninicus","Mich."
249007,"Conus allionii?","Beyr."
249008,"Conus antetiluvianus","Brug."
197841,"Temnocheilus indetermined",""
186057,"Ammonites colfaxii",""
186058,"Ammonites colfaxi",""
201412,"Pectin grandaevus",""
111863,"Cantharus sanguinolenta","Ducl"
111865,"Clausilia (Megalophaedusa) fultoni","Sykes"
111866,"Clausilia (Megalophaedusa) quadriplicata","Hirase"
111867,"Clausilia (Megalophaedusa) hiraseana","Pils"
269117,"Murex fimbriatus","Brocch."
269118,"Fasciolaria fimbriata","Brocch."
269119,"Pleurotoma hispidula","Bell."
269120,"Pleurotoma haueri","Partsch."
269121,"Pleurotoma nana",""
269123,"Pleurotoma mutabilis","Mayer"
269124,"Pleurotoma parvula","Bell."
106115,"Mitra plicata","Klein"
106116,"Mitra cinctella","Lam?"
106117,"Mitra cruentata","Rve."
106119,"Ctenopoma rugulosa","Poey"
106121,"Lima (Limaria) hians","Gmelin"
103513,"Tudora guinguifasciata",""
103514,"Tudora corniculum","C.B. Ads."
103515,"Tudora fascia",""
104196,"Tellina modestus","P.P. Cpr."
104197,"Helix alonensis campesina","Ezg."
104198,"Phasianella prelloides","Gld"
104199,"Nacella depicta","Gld"
198952,"Cucullaea truncata","Steininger"
198953,"Cardiola cornucopiae","Goldfuss"
268168,"Margarites septentrionalis",""
268170,"Paratropites antiselli","Smith"
268171,"Nevadites humboldtensis","Smith"
268172,"Nevadites hyatti","Smith"
268173,"Nevadites merriami","Smith"
268174,"Ceratites weaveri","Smith"
268175,"Ceratites williamsi","Smith"
268176,"Paraceratites burckhardti","Smith"
221095,"Caprotina limeata","Camp."
221093,"Corbis",""
221094,"Caprotina elegans","Camp."
197845,"Temnocheilus sp. Indet.",""
197849,"Domatoceras hunicum","(Diener, 1903)"
201430,"Pterinea chemmyensis",""
201435,"Pterinea acauthoptera?",""
111868,"Clausilia (Megalophaedusa) nagashimana","Pils"
111869,"Clausilia (Formosa) formosensis","H Ad"
111870,"Clausilia (Formosa) formosensis hotawana","Pils"
267787,"Pleurotoma subterebralis","Bell."
267788,"Pleurotoma sigmoides","Bron."
267816,"Pleurotoma turritella","Bell."
268190,"Lecanites",""
268192,"Lobites",""
268079,"Posidonia madisonensis","Smith"
268080,"Pseudomonotis subcircularis","(Gabb)"
268082,"Aviculopecten curtocardinalis","H. & W."
268084,"Haploceras elimatum","Zitt."
268085,"Nautilus sinatus","Sow."
111871,"Clausilia (Formosana) taiwanica","Pils"
111872,"Clausilia (Hemiphaedusa) marginiplicata odontochila","S & B var."
269126,"Pleurotoma dimidiata, var.",""
269127,"Pleurotoma spiralis","mar.c. de Serres"
269128,"Pleurotoma pannes","Bast."
269129,"Pleurotoma unbekaut.",""
269153,"Cerithium mininum",""
269154,"Cancellaria grata","Br."
106123,"Cerion clappi","Mayn"
106124,"Hemitrochus froschelli","Pfr."
106125,"Cerion marmorosa","M & C"
106126,"Fasciolaria fliamentosa","Mart."
106127,"Cyclostoma triste","Tapp. Can."
106128,"Pupina eupuina",""
106129,"Pupina registoma",""
104200,"Cerithiopsis tuberculata","Montagu, 1803"
104201,"Actinonaias pleasii","Marsh"
104203,"Helicella syrensis carinatoglobosa","Haas"
111885,"Isognomon linguaeformis","Rve"
111888,"Hygromia incernata","Mull"
111893,"Clausilia (Hemiphaedusa) caryostoma platyderula","Pils"
269207,"Scalaria subfrondosa","Rayn."
269204,"Scalaria crispa","Lmk."
269205,"Scalaria amâena","Phil."
269206,"Scalaria affinis","Mich."
269208,"Scalaria frondicula","Wood"
269209,"Scalaria pulchella","Bivona"
267817,"Pleurotoma scalaris","Partsch."
267818,"Pleurotoma obtusangula","Broc."
267819,"Pleurotoma modiola","tan."
268090,"Caloceras varicostatum","Hyatt"
268091,"Cosmoceras jeson",""
268093,"Ammonites sutherlandi",""
243065,"Venus staminea","Con."
98256,"Sphincterochila chionudiscus","(Boettger, 1874)"
98257,"Sphincterochila othiana","Bgt."
96176,"Lasea rossiana","Finlay"
96177,"Pupa pellucida","Pfr."
96180,"Diplommatina sherforensis","G. - A."
96181,"Margaritana margaritifera parvula","Haas"
245625,"Diodoceras avonense","(Dawson)"
247074,"Solarium bistriatum","DesH."
247075,"Solarium striatum",""
247076,"Trochus pseudo-perspectivum","Broc."
247078,"Solarium lâevigatum","Bronn."
247079,"Solarium plicatum","Lmk."
247080,"Vermetus nystii","Galeotti"
247081,"Solarium turbinoides","Nyst."
247136,"Natica macilenta","Phil."
275277,"Patella ulyssiponensis bonardii","Payraudeau, 1826"
198963,"Avicula subplana","n.sp."
198964,"Avicula bifida",""
198967,"Avicula sol n.sp.",""
268179,"Paraceratites cricki","Smith"
221112,"Pholadomya murchisoni","Sow."
221114,"Pholadomya clathiata","Sow."
221116,"Goniomya litterata","Ag."
221118,"Pholadomya nystii","Ch. & Dew."
192092,"Haugia compressa","S. Buckman"
106142,"Polinices (Euspira) pila","Pils"
106143,"Ctenopoma denegatum","Poey"
106144,"Nasum cyramicum","L."
106145,"Seporitista separitista","Dillw"
106146,"Ianthina ianthina","Bolten"
106147,"Ianthina (Amethystina) iricolor","Rve"
104219,"Pulmonata","Cuvier in Blainville, 1814"
104221,"Voluta elongata","Sw."
104222,"Thelidomus trinitaria","Pfr."
104223,"Thelidomus auricoma","Fer"
104225,"Thelidomus","Swainson, 1840"
104226,"Urocoptis martin","Torre"
254789,"Euomphalus tabulatus","Phill."
254791,"Pleurotomaria defrancei","d'Arch"
254792,"Pleurotomaria yvanaii","De Kon."
254793,"Murchisonia angulata","Phill."
254795,"Dentalium priscum",""
254796,"Chiton priscus",""
254797,"Platyceras quincyense","McChesney"
199001,"Nucula lata","Schmur"
112565,"Entodesma navicula","Ad. & R."
112567,"Penicillus (Warnea) giganteus","Sby"
112568,"Triton vespaceus","Lam"
112569,"Lotorium retusum","L."
104723,"Limicolaria kambeul clara","Pilsbry"
250671,"Cerithium sp.?",""
250672,"Cerithium subrostellatum",""
251852,"Olivula staminea","Con."
251855,"Cerithium multistriatum, var. B.",""
251863,"Paludina subulata","DesH."
251864,"Dentalium sulcatum",""
251867,"Pseudoliva carinata","Con.?"
251877,"Rotella defrancii",""
251878,"Buccinum asperulum",""
99701,"Prophysaon andersoni","(J.G. Cooper)"
99702,"Tachyrhynchus erosus major","Dall"
99703,"Polygyra columbiana columbiana","Lea"
99704,"Margarites marginatus laevior","Jeff"
99705,"Margarites marginatus","Dall"
99706,"Crepidula orbiculata","Dall"
114272,"Unio singleyanus","Marsh"
99736,"Cochlostyla intorta var. siguiorica","Sowerby"
113691,"Scutum unguis","L."
113692,"Scutum anatina australis",""
113695,"Columbella flexuosa","Lm."
113696,"Columbella fluctuata","Sby"
113697,"Columbella varia","Sby"
238338,"Avicula lepida","Goldf."
238340,"Avicula acuta","Goldf."
238341,"Avicula antiqua","Munst."
238342,"Pecten quadricostatus","Sow."
238384,"Cardinia amygdala",""
238387,"Cardinia lystery",""
238388,"Cardinia listery",""
238389,"Cardinia crassa",""
247914,"Nerita schmidelliana","Chem."
247915,"Nerita greyana","Férus"
192094,"Phymatoceras pauper","S. Buckman"
192096,"Brodiceras junctum","S. Buckman"
192098,"Denckmannia malagma",""
192834,"Phragmoceras parvum",""
197852,"Domatoceras parallelum","(Abich, 1878)"
201442,"Pterinea",""
201451,"Ascoceras norwegicum",""
201453,"Ascoceras bohemicum",""
201454,"Ascoceras bronni",""
199011,"Pterinea securi formis n.sp.",""
225653,"Corbula (nova sp.)",""
225654,"Corbula carinata","Dug."
225655,"Corbula striata","Lamk."
225656,"Corbula striatilla","Desh."
225657,"Corbula ampullacea",""
225658,"Gryphea cymlium",""
254819,"Nerinea tuberculosa","Roemer"
254820,"Nerinea mandelslohi","Bru."
254821,"Nerinea calliope",""
254822,"Nerinea mariae","d'Orb."
254823,"Nerinea caecilia","d'Orb."
254824,"Chemnitzia fusiformis",""
254825,"Chemnitzia abbreviata","Roem."
254826,"Chemnitzia limmeriana","Credner"
200263,"Cypricardinia planulata","Conrad"
225751,"Astarte intricata","Sow."
225753,"Mactra striatula","Nyst."
224004,"Isocardia oblonga?","var. Sow. Tert Veneuil 1836"
224008,"Lucina artemus","Bro."
224009,"Lucina courmutata","Ph."
224010,"Lucina sanmarienses","Lk."
98247,"Anodon imbricata","Say"
98251,"Littorina abtusata","King "
98252,"Litorina angulifera","Lamarck"
98253,"Melania expansa","Lea"
98254,"Pupoides eupleura","Chamberlin-Berry"
98255,"Eremina desertella","Ehr."
245599,"Lituites cancellatus",""
245600,"Nucula marg",""
245601,"Nucula marginata",""
245610,"Nucula subovalis",""
245611,"Paranautilus idahoensis","Kummel"
245613,"Proclydonautilus spirolobus","(Dittmar)"
245614,"Proclydonautilus stantoni","Smith"
105461,"Leptopoma hungerfordiana","Mllf."
105462,"Pupa hunanensis conospira","Mllf."
105463,"Plectoglyphus modestus","Mllf"
111873,"Clausilia (Hemiphaedusa) odontochila nigra","Pils"
111874,"Clausilia (Hemiphaedusa) sheridani","Pfr"
111875,"Clausilia (Hemiphaedusa) similaris","Schm.+Boettg."
111876,"Clausilia (Hemiphaedusa) platyauchen","Mart"
111877,"Clausilia (Hemiphaedusa) attrita","Bttq"
111878,"Clausilia (Hemiphaedusa) attrita infausta","Pils"
269189,"Marginella bucinea",""
269191,"Marginella costata?",""
106130,"Pupina eupupina",""
106131,"Helicina solomonensis","Sm"
106132,"Helicina moguiniana","Recl"
106133,"Ficus ficoides","Lam"
106134,"Epitonium (Clathrus) stigmaticum","(Pilsbry, 1911)"
106135,"Epitonium (Papyriscala) lineolatum","Sby"
181711,"Onchidella celtica","Cuvier"
181712,"Tylodina perversa","(Gmelin, 1791)"
181714,"Jujubinus gravillae","(Monterosato in Issel, 1878)"
181715,"Turbinella",""
181716,"Dentalium entale","Hend."
111890,"Clausilia (Hemiphaedusa) platydera lambala","Pils"
111891,"Clausilia (Hemiphaedusa) platydera kiiensis","Pils"
268054,"Neritina duchateli",""
268063,"Klipsteinia",""
268064,"Arpadites",""
268065,"Haploceras caracthis","Zitt."
268066,"Arcestes cf. gigantogaleatus","Mojsisovics"
268068,"Sphingites meriani","(Mojsisovics)"
268069,"Gymnotoceras moderatum","McLearn"
268070,"Gymnotoceras varium","McLearn"
98231,"Gastrocopta damarica","Ancey"
98232,"Pupoides coenopictus calaharicus",""
98233,"Leptinaria perforata","Guppy"
98234,"Ancylus saulcyanus","(Bruguiere, 1789)"
98235,"Gonaxis cavallii","C.R. Boettg."
98236,"Lejeania kodarnaudi","C.R. Boettg."
243075,"Ostrea trigonales",""
243076,"Ostrea glabra",""
243078,"Ostrea patina",""
243082,"Ostrea compressirostris","Con."
96183,"Anodonta cygnaea fragilis","Cless"
96184,"Unio pictorum tenuis","Modell."
96185,"Unio tumidus lacustris","Mull"
96186,"Microcondylaea uniopsis","Lamarck"
96187,"Unio pictorum latirostris","Kust"
96190,"Viviparus duboisius okansis","Cless."
246070,"Gryphaea tucumcari",""
246071,"Cycloceras natrix",""
246072,"Cycloceras actaeon",""
246073,"Dactylioceras braunianum",""
246074,"Coeloceras desplacei",""
104206,"Pleurodonte acuta sublucerna","Pils."
104207,"Thiara testudinaria","v.d. Busch"
104208,"Poecilozonites nelsoni callosus","Gul."
104209,"Limnea javanica intumescens","Mrts"
104210,"Helicadiscus parallelus","Say"
104211,"Planogyra asteriseus","Mse"
198973,"Pterinea culeata",""
268187,"Longobardites canadensis","McLearn"
268188,"Dinarites",""
268189,"Lecanites glaucus","(Muenster)"
221126,"Lutraria oblata","Sow."
111892,"Clausilia (Hemiphaedusa) schmackeri","Sykes"
111894,"Clausilia (Hemiphaedusa) caryostoma ventriluna","Pils"
111895,"Clausilia (Hemiphaedusa) caryostoma","Moellaf"
267820,"Pleurotoma rotulata","Bonelli"
267821,"Pleurotoma acuta","Bell."
267822,"Pleurotoma brevicauda","DesH."
267823,"Pleurotoma dimidiatum var minor",""
267825,"Pleurotoma spinescens","Partsch."
267826,"Pleurotoma jani","Bell."
267828,"Cerithium duclosinum","Mayer."
106148,"Ianthina (Iodina) exiqua","Lam."
106152,"Ampullaria veflexa","Swains"
106149,"Epitonium (Turbona) perplexum lamellosum var","Deshayes, 1863"
